ordernumber,orderdate,quantityordered,priceeach,sales,country,customername,productline,dealsize,status,producto_id,cliente_id,continente,subregion,capital
10163,2003-10-20,48,69.96,3358.08,United States,Classic Legends Inc.,Vintage Cars,Medium,Shipped,36,67,Americas,North America,"Washington, D.C."
10173,2003-11-05,28,53.72,1504.16,Italy,Rovelli Gifts,Vintage Cars,Small,Shipped,36,27,Europe,Southern Europe,Rome
10183,2003-11-13,39,68.08,2655.12,United States,"Classic Gift Ideas, Inc",Vintage Cars,Small,Shipped,36,93,Americas,North America,"Washington, D.C."
10193,2003-11-21,24,51.84,1244.16,Australia,"Australian Collectables, Ltd",Vintage Cars,Small,Shipped,36,32,Oceania,Australia and New Zealand,Canberra
10206,2003-12-05,28,67.46,1888.88,Canada,Canadian Gift Exchange Network,Vintage Cars,Small,Shipped,36,50,Americas,North America,Ottawa
10215,2004-01-29,31,58.71,1820.01,United States,West Coast Collectables Co.,Vintage Cars,Small,Shipped,36,61,Americas,North America,"Washington, D.C."
10228,2004-03-10,45,63.71,2866.95,United States,Cambridge Collectables Co.,Vintage Cars,Small,Shipped,36,51,Americas,North America,"Washington, D.C."
10244,2004-04-29,24,58.09,1394.16,Spain,Euro Shopping Channel,Vintage Cars,Small,Shipped,36,19,Europe,Southern Europe,Madrid
10257,2004-06-14,49,53.72,2632.28,United States,The Sharp Gifts Warehouse,Vintage Cars,Small,Shipped,36,21,Americas,North America,"Washington, D.C."
10269,2004-07-16,32,63.08,2018.56,Austria,Salzburg Collectables,Vintage Cars,Small,Shipped,36,5,Europe,Central Europe,Vienna
10280,2004-08-17,43,68.71,2954.53,Italy,Amica Models & Co.,Vintage Cars,Small,Shipped,36,82,Europe,Southern Europe,Rome
10291,2004-09-08,37,50.59,1871.83,Sweden,Scandinavian Gift Ideas,Vintage Cars,Small,Shipped,36,92,Europe,Northern Europe,Stockholm
10304,2004-10-11,24,64.96,1559.04,France,Auto Assoc. & Cie.,Vintage Cars,Small,Shipped,36,42,Europe,Western Europe,Paris
10312,2004-10-21,35,53.72,1880.2,United States,Mini Gifts Distributors Ltd.,Vintage Cars,Small,Shipped,36,61,Americas,North America,"Washington, D.C."
10322,2004-11-04,41,29.87,1224.67,United States,Online Diecast Creations Co.,Vintage Cars,Small,Shipped,36,22,Americas,North America,"Washington, D.C."
10332,2004-11-17,26,100.0,2979.08,United Kingdom,"AV Stores, Co.",Vintage Cars,Small,Shipped,36,21,Europe,Northern Europe,London
10347,2004-11-29,34,64.96,2208.64,Australia,"Australian Collectors, Co.",Vintage Cars,Small,Shipped,36,70,Oceania,Australia and New Zealand,Canberra
10357,2004-12-10,49,70.58,3458.42,United States,Mini Gifts Distributors Ltd.,Vintage Cars,Medium,Shipped,36,1,Americas,North America,"Washington, D.C."
10369,2005-01-20,28,44.21,1237.88,United States,Collectables For Less Inc.,Vintage Cars,Small,Shipped,36,5,Americas,North America,"Washington, D.C."
10381,2005-02-17,40,68.08,2723.2,United States,Corporate Gift Ideas Co.,Vintage Cars,Small,Shipped,36,12,Americas,North America,"Washington, D.C."
10392,2005-03-10,37,59.96,2218.52,Austria,Mini Auto Werke,Vintage Cars,Small,Shipped,36,90,Europe,Central Europe,Vienna
10423,2005-05-30,31,53.72,1665.32,Belgium,Petit Auto,Vintage Cars,Small,In Process,36,46,Europe,Western Europe,Brussels
10106,2003-02-17,41,83.44,3421.04,Italy,Rovelli Gifts,Ships,Medium,Shipped,37,34,Europe,Southern Europe,Rome
10119,2003-04-28,21,89.46,1878.66,Austria,Salzburg Collectables,Ships,Small,Shipped,37,49,Europe,Central Europe,Vienna
10130,2003-06-16,40,96.34,3853.6,United States,Auto-Moto Classics Inc.,Ships,Medium,Shipped,37,78,Americas,North America,"Washington, D.C."
10143,2003-08-10,46,74.84,3442.64,United States,Mini Creations Ltd.,Ships,Medium,Shipped,37,90,Americas,North America,"Washington, D.C."
10155,2003-10-06,44,79.14,3482.16,Finland,"Toys of Finland, Co.",Ships,Medium,Shipped,37,45,Europe,Northern Europe,Helsinki
10167,2003-10-23,46,73.12,3363.52,Sweden,Scandinavian Gift Ideas,Ships,Medium,Cancelled,37,27,Europe,Northern Europe,Stockholm
10178,2003-11-08,41,81.72,3350.52,France,Alpha Cognac,Ships,Medium,Shipped,37,73,Europe,Western Europe,Paris
10186,2003-11-14,32,89.46,2862.72,United Kingdom,"Double Decker Gift Stores, Ltd",Ships,Small,Shipped,37,26,Europe,Northern Europe,London
10197,2003-11-26,46,87.74,4036.04,Spain,Enaco Distributors,Ships,Medium,Shipped,37,47,Europe,Southern Europe,Madrid
10209,2004-01-09,28,100.0,2817.92,United States,"Men 'R' US Retailers, Ltd.",Ships,Small,Shipped,37,86,Americas,North America,"Washington, D.C."
10222,2004-02-19,49,94.62,4636.38,United States,Collectable Mini Designs Co.,Ships,Medium,Shipped,37,56,Americas,North America,"Washington, D.C."
10248,2004-05-07,21,73.98,1553.58,United States,Land of Toys Inc.,Ships,Small,Cancelled,37,94,Americas,North America,"Washington, D.C."
10262,2004-06-24,32,84.3,2697.6,Spain,Euro Shopping Channel,Ships,Small,Cancelled,37,63,Europe,Southern Europe,Madrid
10273,2004-07-21,34,98.06,3334.04,Belgium,Petit Auto,Ships,Medium,Shipped,37,48,Europe,Western Europe,Brussels
10283,2004-08-20,21,98.06,2059.26,Canada,"Royal Canadian Collectables, Ltd.",Ships,Small,Shipped,37,61,Americas,North America,Ottawa
10296,2004-09-15,21,96.34,2023.14,Germany,"Bavarian Collectables Imports, Co.",Ships,Small,Shipped,37,81,Europe,Western Europe,Berlin
10307,2004-10-14,31,83.44,2586.64,United States,"Classic Gift Ideas, Inc",Ships,Small,Shipped,37,26,Americas,North America,"Washington, D.C."
10316,2004-11-01,21,94.62,1987.02,United Kingdom,giftsbymail.co.uk,Ships,Small,Shipped,37,36,Europe,Northern Europe,London
10327,2004-11-10,25,45.86,1146.5,Denmark,Danish Wholesale Imports,Ships,Small,Resolved,37,1,Europe,Northern Europe,Copenhagen
10338,2004-11-22,28,82.58,2312.24,Belgium,Royale Belge,Ships,Small,Shipped,37,8,Europe,Western Europe,Brussels
10350,2004-12-02,43,64.97,2793.71,Spain,Euro Shopping Channel,Ships,Small,Shipped,37,99,Europe,Southern Europe,Madrid
10373,2005-01-31,22,86.74,1908.28,Finland,"Oulu Toy Supplies, Inc.",Ships,Small,Shipped,37,52,Europe,Northern Europe,Helsinki
10386,2005-03-01,37,93.01,3441.37,Spain,Euro Shopping Channel,Ships,Medium,Resolved,37,79,Europe,Southern Europe,Madrid
10398,2005-03-30,28,72.26,2023.28,France,Reims Collectables,Ships,Small,Shipped,37,47,Europe,Western Europe,Paris
10400,2005-04-01,30,74.84,2245.2,United States,The Sharp Gifts Warehouse,Ships,Small,Shipped,37,56,Americas,North America,"Washington, D.C."
10414,2005-05-06,44,73.98,3255.12,United States,Gifts4AllAges.com,Ships,Medium,On Hold,37,86,Americas,North America,"Washington, D.C."
10103,2003-01-29,25,100.0,2539.5,Norway,Baane Mini Imports,Vintage Cars,Small,Shipped,38,14,Europe,Northern Europe,Oslo
10111,2003-03-25,43,100.0,4818.15,United States,Mini Wheels Co.,Vintage Cars,Medium,Shipped,38,90,Americas,North America,"Washington, D.C."
10126,2003-05-28,30,97.39,2921.7,Spain,"Corrida Auto Replicas, Ltd",Vintage Cars,Small,Shipped,38,28,Europe,Southern Europe,Madrid
10139,2003-07-16,20,90.06,1801.2,Australia,Souveniers And Things Co.,Vintage Cars,Small,Shipped,38,87,Oceania,Australia and New Zealand,Canberra
10150,2003-09-19,26,100.0,2804.36,Singapore,"Dragon Souveniers, Ltd.",Vintage Cars,Small,Shipped,38,78,Asia,South-Eastern Asia,Singapore
10163,2003-10-20,40,100.0,4900.8,United States,Classic Legends Inc.,Vintage Cars,Medium,Shipped,38,88,Americas,North America,"Washington, D.C."
10173,2003-11-05,31,89.01,2759.31,Italy,Rovelli Gifts,Vintage Cars,Small,Shipped,38,2,Europe,Southern Europe,Rome
10183,2003-11-13,22,100.0,2488.2,United States,"Classic Gift Ideas, Inc",Vintage Cars,Small,Shipped,38,26,Americas,North America,"Washington, D.C."
10193,2003-11-21,23,100.0,2769.89,Australia,"Australian Collectables, Ltd",Vintage Cars,Small,Shipped,38,14,Oceania,Australia and New Zealand,Canberra
10206,2003-12-05,30,100.0,3581.4,Canada,Canadian Gift Exchange Network,Vintage Cars,Medium,Shipped,38,59,Americas,North America,Ottawa
10215,2004-01-29,49,100.0,5285.14,United States,West Coast Collectables Co.,Vintage Cars,Medium,Shipped,38,56,Americas,North America,"Washington, D.C."
10228,2004-03-10,31,100.0,3181.53,United States,Cambridge Collectables Co.,Vintage Cars,Medium,Shipped,38,7,Americas,North America,"Washington, D.C."
10244,2004-04-29,29,100.0,3340.51,Spain,Euro Shopping Channel,Vintage Cars,Medium,Shipped,38,3,Europe,Southern Europe,Madrid
10257,2004-06-14,37,84.82,3138.34,United States,The Sharp Gifts Warehouse,Vintage Cars,Medium,Shipped,38,23,Americas,North America,"Washington, D.C."
10270,2004-07-19,38,100.0,4775.08,Australia,Souveniers And Things Co.,Vintage Cars,Medium,Shipped,38,18,Oceania,Australia and New Zealand,Canberra
10280,2004-08-17,29,100.0,3006.43,Italy,Amica Models & Co.,Vintage Cars,Medium,Shipped,38,38,Europe,Southern Europe,Rome
10291,2004-09-08,23,100.0,2866.26,Sweden,Scandinavian Gift Ideas,Vintage Cars,Small,Shipped,38,99,Europe,Northern Europe,Stockholm
10304,2004-10-11,26,85.87,2232.62,France,Auto Assoc. & Cie.,Vintage Cars,Small,Shipped,38,15,Europe,Western Europe,Paris
10312,2004-10-21,38,100.0,4457.02,United States,Mini Gifts Distributors Ltd.,Vintage Cars,Medium,Shipped,38,64,Americas,North America,"Washington, D.C."
10322,2004-11-04,48,47.04,2257.92,United States,Online Diecast Creations Co.,Vintage Cars,Small,Shipped,38,89,Americas,North America,"Washington, D.C."
10332,2004-11-17,40,39.8,1592.0,United Kingdom,"AV Stores, Co.",Vintage Cars,Small,Shipped,38,28,Europe,Northern Europe,London
10347,2004-11-29,45,100.0,4948.2,Australia,"Australian Collectors, Co.",Vintage Cars,Medium,Shipped,38,74,Oceania,Australia and New Zealand,Canberra
10357,2004-12-10,44,100.0,5160.76,United States,Mini Gifts Distributors Ltd.,Vintage Cars,Medium,Shipped,38,39,Americas,North America,"Washington, D.C."
10369,2005-01-20,21,94.22,1978.62,United States,Collectables For Less Inc.,Vintage Cars,Small,Shipped,38,57,Americas,North America,"Washington, D.C."
10381,2005-02-17,35,100.0,4288.2,United States,Corporate Gift Ideas Co.,Vintage Cars,Medium,Shipped,38,17,Americas,North America,"Washington, D.C."
10392,2005-03-10,29,86.92,2520.68,Austria,Mini Auto Werke,Vintage Cars,Small,Shipped,38,86,Europe,Central Europe,Vienna
10423,2005-05-30,21,84.82,1781.22,Belgium,Petit Auto,Vintage Cars,Small,In Process,38,90,Europe,Western Europe,Brussels
10105,2003-02-11,22,100.0,3065.04,Denmark,Danish Wholesale Imports,Vintage Cars,Medium,Shipped,39,44,Europe,Northern Europe,Copenhagen
10117,2003-04-16,26,100.0,3551.34,Singapore,"Dragon Souveniers, Ltd.",Vintage Cars,Medium,Shipped,39,25,Asia,South-Eastern Asia,Singapore
10128,2003-06-06,41,100.0,5544.02,Spain,Euro Shopping Channel,Vintage Cars,Medium,Shipped,39,17,Europe,Southern Europe,Madrid
10142,2003-08-08,47,100.0,6034.33,United States,Mini Gifts Distributors Ltd.,Vintage Cars,Medium,Shipped,39,13,Americas,North America,"Washington, D.C."
10153,2003-09-28,31,100.0,3641.57,Spain,Euro Shopping Channel,Vintage Cars,Medium,Shipped,39,84,Europe,Southern Europe,Madrid
10166,2003-10-21,43,100.0,6930.74,United States,FunGiftIdeas.com,Vintage Cars,Medium,Shipped,39,25,Americas,North America,"Washington, D.C."
10177,2003-11-07,23,100.0,3675.63,Spain,CAF Imports,Vintage Cars,Medium,Shipped,39,68,Europe,Southern Europe,Madrid
10185,2003-11-14,28,100.0,3442.04,United States,Mini Creations Ltd.,Vintage Cars,Medium,Shipped,39,10,Americas,North America,"Washington, D.C."
10196,2003-11-26,49,100.0,6893.81,United States,Super Scale Inc.,Vintage Cars,Medium,Shipped,39,67,Americas,North America,"Washington, D.C."
10208,2004-01-02,24,100.0,2622.48,France,"Saveley & Henriot, Co.",Vintage Cars,Small,Shipped,39,18,Europe,Western Europe,Paris
10221,2004-02-18,33,100.0,4417.38,Belgium,Petit Auto,Vintage Cars,Medium,Shipped,39,100,Europe,Western Europe,Brussels
10232,2004-03-20,22,100.0,3606.02,United Kingdom,giftsbymail.co.uk,Vintage Cars,Medium,Shipped,39,86,Europe,Northern Europe,London
10248,2004-05-07,32,100.0,3802.56,United States,Land of Toys Inc.,Vintage Cars,Medium,Cancelled,39,34,Americas,North America,"Washington, D.C."
10273,2004-07-21,40,100.0,5026.4,Belgium,Petit Auto,Vintage Cars,Medium,Shipped,39,8,Europe,Western Europe,Brussels
10282,2004-08-20,43,100.0,6695.53,United States,Mini Gifts Distributors Ltd.,Vintage Cars,Medium,Shipped,39,40,Americas,North America,"Washington, D.C."
10293,2004-09-09,24,100.0,2819.28,Italy,Amica Models & Co.,Vintage Cars,Small,Shipped,39,83,Europe,Southern Europe,Rome
10306,2004-10-14,32,100.0,3759.04,United Kingdom,"AV Stores, Co.",Vintage Cars,Medium,Shipped,39,42,Europe,Northern Europe,London
10314,2004-10-22,20,100.0,2731.8,Denmark,Heintze Collectables,Vintage Cars,Small,Shipped,39,41,Europe,Northern Europe,Copenhagen
10325,2004-11-05,24,69.12,1658.88,Norway,Baane Mini Imports,Vintage Cars,Small,Shipped,39,6,Europe,Northern Europe,Oslo
10336,2004-11-20,48,100.0,5778.24,France,"La Corne D'abondance, Co.",Vintage Cars,Medium,Shipped,39,52,Europe,Western Europe,Paris
10350,2004-12-02,44,100.0,5191.12,Spain,Euro Shopping Channel,Vintage Cars,Medium,Shipped,39,26,Europe,Southern Europe,Madrid
10372,2005-01-26,28,100.0,3862.88,Japan,"Tokyo Collectables, Ltd",Vintage Cars,Medium,Shipped,39,64,Asia,Eastern Asia,Tokyo
10383,2005-02-22,24,61.52,1476.48,Spain,Euro Shopping Channel,Vintage Cars,Small,Shipped,39,98,Europe,Southern Europe,Madrid
10396,2005-03-23,33,100.0,5273.73,United States,Mini Gifts Distributors Ltd.,Vintage Cars,Medium,Shipped,39,59,Americas,North America,"Washington, D.C."
10414,2005-05-06,41,100.0,4872.03,United States,Gifts4AllAges.com,Vintage Cars,Medium,On Hold,39,56,Americas,North America,"Washington, D.C."
10104,2003-01-31,23,100.0,4556.99,Spain,Euro Shopping Channel,Classic Cars,Medium,Shipped,40,59,Europe,Southern Europe,Madrid
10109,2003-03-10,46,100.0,8257.0,United States,Motor Mint Distributors Inc.,Classic Cars,Large,Shipped,40,70,Americas,North America,"Washington, D.C."
10114,2003-04-01,48,100.0,8209.44,France,"La Corne D'abondance, Co.",Classic Cars,Large,Shipped,40,33,Europe,Western Europe,Paris
10122,2003-05-08,25,100.0,3598.5,France,Marseille Mini Autos,Classic Cars,Medium,Shipped,40,53,Europe,Western Europe,Paris
10127,2003-06-03,22,100.0,3837.24,United States,Muscle Machine Inc,Classic Cars,Medium,Shipped,40,22,Americas,North America,"Washington, D.C."
10136,2003-07-04,41,100.0,8331.61,France,Alpha Cognac,Classic Cars,Large,Shipped,40,21,Europe,Western Europe,Paris
10141,2003-08-01,34,100.0,4836.5,Finland,Suominen Souveniers,Classic Cars,Medium,Shipped,40,70,Europe,Northern Europe,Helsinki
10148,2003-09-11,32,100.0,5418.88,Australia,"Anna's Decorations, Ltd",Classic Cars,Medium,Shipped,40,70,Oceania,Australia and New Zealand,Canberra
10151,2003-09-21,21,100.0,3734.01,Finland,"Oulu Toy Supplies, Inc.",Classic Cars,Medium,Shipped,40,4,Europe,Northern Europe,Helsinki
10160,2003-10-11,20,100.0,3996.4,United States,"Men 'R' US Retailers, Ltd.",Classic Cars,Medium,Shipped,40,94,Americas,North America,"Washington, D.C."
10165,2003-10-22,47,100.0,8754.69,Singapore,"Dragon Souveniers, Ltd.",Classic Cars,Large,Shipped,40,75,Asia,South-Eastern Asia,Singapore
10171,2003-11-05,39,100.0,5481.45,Canada,Quebec Home Shopping Network,Classic Cars,Medium,Shipped,40,62,Americas,North America,Ottawa
10175,2003-11-06,29,100.0,4419.89,United Kingdom,"Stylish Desk Decors, Co.",Classic Cars,Medium,Shipped,40,62,Europe,Northern Europe,London
10181,2003-11-12,45,100.0,6324.75,Norway,Herkku Gifts,Classic Cars,Medium,Shipped,40,94,Europe,Northern Europe,Oslo
10184,2003-11-14,28,100.0,4409.72,Spain,"Iberia Gift Imports, Corp.",Classic Cars,Medium,Shipped,40,95,Europe,Southern Europe,Madrid
10192,2003-11-20,26,100.0,3918.46,United States,Online Diecast Creations Co.,Classic Cars,Medium,Shipped,40,24,Americas,North America,"Washington, D.C."
10195,2003-11-25,50,100.0,7620.5,United States,Mini Classics,Classic Cars,Large,Shipped,40,55,Americas,North America,"Washington, D.C."
10203,2003-12-02,48,100.0,8291.04,Spain,Euro Shopping Channel,Classic Cars,Large,Shipped,40,9,Europe,Southern Europe,Madrid
10207,2003-12-09,25,100.0,3937.25,United States,Diecast Collectables,Classic Cars,Medium,Shipped,40,3,Americas,North America,"Washington, D.C."
10212,2004-01-16,40,100.0,5554.4,Spain,Euro Shopping Channel,Classic Cars,Medium,Shipped,40,31,Europe,Southern Europe,Madrid
10225,2004-02-22,43,100.0,6407.86,Switzerland,"Vida Sport, Ltd",Classic Cars,Medium,Shipped,40,40,Europe,Western Europe,Bern
10229,2004-03-11,22,100.0,4172.52,United States,Mini Gifts Distributors Ltd.,Classic Cars,Medium,Shipped,40,36,Americas,North America,"Washington, D.C."
10239,2004-04-12,47,100.0,7083.37,Finland,"Oulu Toy Supplies, Inc.",Classic Cars,Large,Shipped,40,24,Europe,Northern Europe,Helsinki
10246,2004-05-05,36,100.0,7132.68,Spain,Euro Shopping Channel,Classic Cars,Large,Shipped,40,95,Europe,Southern Europe,Madrid
10253,2004-06-01,40,100.0,6773.6,United Kingdom,"UK Collectables, Ltd.",Classic Cars,Medium,Cancelled,40,6,Europe,Northern Europe,London
10259,2004-06-15,27,100.0,3657.69,Singapore,Handji Gifts& Co,Classic Cars,Medium,Shipped,40,66,Asia,South-Eastern Asia,Singapore
10266,2004-07-06,29,100.0,4812.55,Italy,L'ordine Souveniers,Classic Cars,Medium,Shipped,40,84,Europe,Southern Europe,Rome
10271,2004-07-20,20,100.0,3928.6,United States,Mini Gifts Distributors Ltd.,Classic Cars,Medium,Shipped,40,92,Americas,North America,"Washington, D.C."
10278,2004-08-06,42,100.0,6401.22,United States,Signal Gift Stores,Classic Cars,Medium,Shipped,40,75,Americas,North America,"Washington, D.C."
10281,2004-08-19,25,100.0,4191.25,United States,Diecast Classics Inc.,Classic Cars,Medium,Shipped,40,4,Americas,North America,"Washington, D.C."
10287,2004-08-30,36,100.0,5852.52,Switzerland,"Vida Sport, Ltd",Classic Cars,Medium,Shipped,40,79,Europe,Western Europe,Bern
10292,2004-09-08,21,100.0,2844.87,United States,Land of Toys Inc.,Classic Cars,Small,Shipped,40,6,Americas,North America,"Washington, D.C."
10301,2003-10-05,23,100.0,4011.66,Norway,"Norway Gifts By Mail, Co.",Classic Cars,Medium,Shipped,40,94,Europe,Northern Europe,Oslo
10305,2004-10-13,37,100.0,7455.87,United States,Marta's Replicas Co.,Classic Cars,Large,Shipped,40,51,Americas,North America,"Washington, D.C."
10310,2004-10-16,48,100.0,8940.96,Germany,"Toms Spezialitten, Ltd",Classic Cars,Large,Shipped,40,62,Europe,Western Europe,Berlin
10313,2004-10-22,25,100.0,4572.25,Canada,Canadian Gift Exchange Network,Classic Cars,Medium,Shipped,40,57,Americas,North America,Ottawa
10321,2004-11-04,33,100.0,5700.09,United States,FunGiftIdeas.com,Classic Cars,Medium,Shipped,40,66,Americas,North America,"Washington, D.C."
10324,2004-11-05,27,100.0,3155.49,United States,Vitachrome Inc.,Classic Cars,Medium,Shipped,40,79,Americas,North America,"Washington, D.C."
10331,2004-11-17,27,100.0,4170.69,United States,Motor Mint Distributors Inc.,Classic Cars,Medium,Shipped,40,75,Americas,North America,"Washington, D.C."
10334,2004-11-19,20,100.0,2878.8,Sweden,"Volvo Model Replicas, Co",Classic Cars,Small,On Hold,40,8,Europe,Northern Europe,Stockholm
10342,2004-11-24,30,100.0,5029.5,Australia,"Australian Collectors, Co.",Classic Cars,Medium,Shipped,40,26,Oceania,Australia and New Zealand,Canberra
10349,2004-12-01,48,100.0,7396.8,United States,Muscle Machine Inc,Classic Cars,Large,Shipped,40,51,Americas,North America,"Washington, D.C."
10358,2004-12-10,32,93.49,2991.68,Spain,Euro Shopping Channel,Classic Cars,Small,Shipped,40,45,Europe,Southern Europe,Madrid
10366,2005-01-10,34,100.0,6275.72,Belgium,Royale Belge,Classic Cars,Medium,Shipped,40,44,Europe,Western Europe,Brussels
